ID,Protein_type,Protein_class_type,kP,MW,PI_mean,PI_range,Protein_conc,Temperature,Buffer_type,Buffer_pH,Buffer_conc,Salt_type,Salt_conc,Stabilizer_type,Stabilizer_conc,Surfactant_type,Surfactant_conc,Excipient_type,Excipient_conc,C_Class,HCI,Viscosity_100,Viscosity_1000,Viscosity_10000,Viscosity_100000,Viscosity_15000000
F141_syn_1,BGG,polyclonal,3.0,150.0,6.6,1.0,181.0,27.5,Acetate,5.0,20.0,NaCl,140,Sucrose,0.1,none,0.0,none,0.0,0.9,0.9,16.396834893250418,16.165873015128778,14.533131210187918,9.098794383811093,4.5116383585053965
F141_syn_2,BGG,polyclonal,3.0,150.0,6.6,1.0,181.0,27.5,Acetate,5.0,20.0,NaCl,140,Sucrose,0.1,none,0.0,none,0.0,0.9,0.9,15.669815653009795,15.464202596461993,13.939733258029824,8.732054026332836,4.492723804554083
F142,BGG,polyclonal,3.0,150.0,6.6,1.0,154.0,27.5,Acetate,5.0,20.0,NaCl,140,Sucrose,0.1,none,0.0,none,0.0,0.9,0.9,6.43,5.97,5.97,4.61,3.45
F142_syn_1,BGG,polyclonal,3.0,150.0,6.6,1.0,154.0,27.5,Acetate,5.0,20.0,NaCl,140,Sucrose,0.1,none,0.0,none,0.0,0.9,0.9,6.294420994896697,6.268869687420894,5.983702458289981,4.513425878771343,3.279406477615945
F142_syn_2,BGG,polyclonal,3.0,150.0,6.6,1.0,154.0,27.5,Acetate,5.0,20.0,NaCl,140,Sucrose,0.1,none,0.0,none,0.0,0.9,0.9,6.2619969722016355,6.230969217256231,5.944368491606172,4.681859930389137,3.567394594521102
F143,BGG,polyclonal,3.0,150.0,6.6,1.0,102.0,27.5,Acetate,5.0,20.0,NaCl,140,Sucrose,0.1,none,0.0,none,0.0,0.9,0.9,2.76,2.76,2.76,2.46,2.0
F143_syn_1,BGG,polyclonal,3.0,150.0,6.6,1.0,102.0,27.5,Acetate,5.0,20.0,NaCl,140,Sucrose,0.1,none,0.0,none,0.0,0.9,0.9,2.929845289683954,2.9298452879982237,2.9298110128220056,2.519627693374,1.9328128770995312
F143_syn_2,BGG,polyclonal,3.0,150.0,6.6,1.0,102.0,27.5,Acetate,5.0,20.0,NaCl,140,Sucrose,0.1,none,0.0,none,0.0,0.9,0.9,2.7042069284469767,2.704206927822231,2.704188517443453,2.3865705546742904,1.9380306554312663
F144,BGG,polyclonal,3.0,150.0,6.6,1.0,75.0,27.5,Acetate,5.0,20.0,NaCl,140,Sucrose,0.1,none,0.0,none,0.0,0.9,0.9,2.02,2.02,2.02,2.02,1.76
F145,BSA,other,2.0,66.0,4.7,0.3,183.0,27.5,Acetate,5.0,20.0,NaCl,140,Sucrose,0.1,none,0.0,none,0.0,0.85,0.9,4.04,4.04,4.04,4.04,4.0
F146,BSA,other,2.0,66.0,4.7,0.3,125.0,27.5,Acetate,5.0,20.0,NaCl,140,Sucrose,0.1,none,0.0,none,0.0,0.85,0.9,3.04,3.04,3.04,2.76,1.5
F146_syn_1,BSA,other,2.0,66.0,4.7,0.3,125.0,27.5,Acetate,5.0,20.0,NaCl,140,Sucrose,0.1,none,0.0,none,0.0,0.85,0.9,3.06532212326797,3.065322123261848,3.06532118470144,2.9339858558682863,1.5599663498085548
F146_syn_2,BSA,other,2.0,66.0,4.7,0.3,125.0,27.5,Acetate,5.0,20.0,NaCl,140,Sucrose,0.1,none,0.0,none,0.0,0.85,0.9,2.7071686847872414,2.7071686847690124,2.7071663346075443,2.4596902290182876,1.3566782617349213
F147,BSA,other,2.0,66.0,4.7,0.3,105.0,27.5,Acetate,5.0,20.0,NaCl,140,Sucrose,0.1,none,0.0,none,0.0,0.85,0.9,2.48,2.48,2.48,2.21,1.5
F147_syn_1,BSA,other,2.0,66.0,4.7,0.3,105.0,27.5,Acetate,5.0,20.0,NaCl,140,Sucrose,0.1,none,0.0,none,0.0,0.85,0.9,2.590358822684917,2.590358821282206,2.5903298835912354,2.2000681946539444,1.4632954221858436
F147_syn_2,BSA,other,2.0,66.0,4.7,0.3,105.0,27.5,Acetate,5.0,20.0,NaCl,140,Sucrose,0.1,none,0.0,none,0.0,0.85,0.9,2.4720086700031807,2.47200866861016,2.4719841059289265,2.1604273584731684,1.3618386034877965
F148,BSA,other,2.0,66.0,4.7,0.3,63.0,27.5,Acetate,5.0,20.0,NaCl,140,Sucrose,0.1,none,0.0,none,0.0,0.85,0.9,1.84,1.84,1.84,1.76,1.3
F148_syn_1,BSA,other,2.0,66.0,4.7,0.3,63.0,27.5,Acetate,5.0,20.0,NaCl,140,Sucrose,0.1,none,0.0,none,0.0,0.85,0.9,1.8378194102513383,1.8378194102509124,1.8378192386334833,1.7764871233237451,1.2966194833428084
F148_syn_2,BSA,other,2.0,66.0,4.7,0.3,63.0,27.5,Acetate,5.0,20.0,NaCl,140,Sucrose,0.1,none,0.0,none,0.0,0.85,0.9,1.9777507012643842,1.9777507012502475,1.9777493391603058,1.866680070963382,1.254993424846727
F149,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,202.0,27.5,Acetate,5.0,20.0,NaCl,140,Sucrose,0.1,none,0.0,none,0.0,0.9,0.9,9.19,9.19,9.19,5.87,3.4
F149_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,202.0,27.5,Acetate,5.0,20.0,NaCl,140,Sucrose,0.1,none,0.0,none,0.0,0.9,0.9,9.267345987388335,9.267345987049072,9.267301192427993,6.351644150830637,3.516851089033053
F149_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,202.0,27.5,Acetate,5.0,20.0,NaCl,140,Sucrose,0.1,none,0.0,none,0.0,0.9,0.9,9.452034843598696,9.452034843151473,9.45196887710286,5.750033962698377,3.4766493226499287
F150,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,158.0,27.5,Acetate,5.0,20.0,NaCl,140,Sucrose,0.1,none,0.0,none,0.0,0.9,0.9,4.59,4.59,4.59,3.77,3.4
F150_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,158.0,27.5,Acetate,5.0,20.0,NaCl,140,Sucrose,0.1,none,0.0,none,0.0,0.9,0.9,4.448900416394025,4.448900416287306,4.448881334091898,3.5894618262491678,3.300114258172513
F150_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,158.0,27.5,Acetate,5.0,20.0,NaCl,140,Sucrose,0.1,none,0.0,none,0.0,0.9,0.9,4.694669714980631,4.694669714966276,4.694661770778549,3.5918341583242763,3.222538933583281
F151,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,95.0,27.5,Acetate,5.0,20.0,NaCl,140,Sucrose,0.1,none,0.0,none,0.0,0.9,0.9,2.71,2.71,2.71,2.39,2.28
F151_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,95.0,27.5,Acetate,5.0,20.0,NaCl,140,Sucrose,0.1,none,0.0,none,0.0,0.9,0.9,2.753773627596513,2.753773627570136,2.7537678147674787,2.3871649333531515,2.240188976276903
F151_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,95.0,27.5,Acetate,5.0,20.0,NaCl,140,Sucrose,0.1,none,0.0,none,0.0,0.9,0.9,2.868152931161679,2.868152930352432,2.8681247152967386,2.544633990414772,2.3861391240208785
F152,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,60.0,27.5,Acetate,5.0,20.0,NaCl,140,Sucrose,0.1,none,0.0,none,0.0,0.9,0.9,1.47,1.47,1.47,1.47,1.4
F153,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,220.0,27.5,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,14.7,12.12,12.12,10.06,4.0
F153_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,220.0,27.5,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,13.378315462101757,12.707400371641702,11.446700391759034,9.39886228156887,3.7728736630699706
F153_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,220.0,27.5,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,14.835244381376487,13.985332647972932,12.527926109095871,10.339924275310127,4.5685852356955
F154,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,194.0,27.5,Acetate,5.0,20.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,14.38,14.38,14.38,12.6,3.5
F154_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,194.0,27.5,Acetate,5.0,20.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,13.249693728473773,13.249693728298737,13.249676438087565,11.798365670222584,3.590275186698435
F154_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,194.0,27.5,Acetate,5.0,20.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,14.731177454485934,14.73117745437667,14.731162420656819,12.992511814335895,3.8288556466716526
F155,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,209.0,27.5,Acetate,5.0,20.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,15.64,15.64,15.64,12.6,3.81
F155_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,209.0,27.5,Acetate,5.0,20.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,13.676430428993612,13.67643042814345,13.676373454974609,10.927583162617891,3.8610151392512027
F155_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,209.0,27.5,Acetate,5.0,20.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,14.51665397317694,14.516653972273229,14.516602687736953,12.238581302644764,4.031570745717307
F156,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,134.0,27.5,Acetate,5.0,20.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,6.8,6.8,6.43,5.45,2.21
F156_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,134.0,27.5,Acetate,5.0,20.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,6.4715570076840345,6.404766891875307,6.124938095729053,5.186342693620229,2.1114086510211516
F156_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,134.0,27.5,Acetate,5.0,20.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,6.785564045246686,6.723580301766416,6.44935595643281,5.4724332125548685,2.1257929865055005
F157,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,27.5,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,6.8,6.34,6.34,5.45,3.3
F157_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,27.5,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,7.218425319118179,7.093611444422255,6.742445736447053,5.925317736676714,3.3656844261132917
F157_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,27.5,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,7.159510074732216,7.033412737176327,6.697333730008619,5.951677679760046,3.630167482554353
F158,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,157.0,27.5,Acetate,5.0,20.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,6.67,6.67,6.67,6.09,2.6
F158_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,157.0,27.5,Acetate,5.0,20.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,6.659732492098733,6.659732492024256,6.6597240262447865,5.887082657727098,2.739180426140016
F158_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,157.0,27.5,Acetate,5.0,20.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,6.4972192234562645,6.497219223450571,6.497217229313627,5.901990593406257,2.4767168994637996
F159,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,163.0,27.5,Histidine,6.0,36.0,NaCl,32,none,0.0,none,0.0,none,0.0,0.9,0.9,9.19,7.35,7.35,6.37,2.5
F159_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,163.0,27.5,Histidine,6.0,36.0,NaCl,32,none,0.0,none,0.0,none,0.0,0.9,0.9,8.913088970402322,8.379172178635848,7.499192365586999,6.219660388704829,2.883365264235219
F159_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,163.0,27.5,Histidine,6.0,36.0,NaCl,32,none,0.0,none,0.0,none,0.0,0.9,0.9,8.742562897780218,8.228335759170648,7.366057900775936,6.094904379985046,2.7654127953755525
F160,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,150.0,27.5,Acetate,5.0,20.0,NaCl,32,none,0.0,none,0.0,none,0.0,0.9,0.9,6.06,4.59,4.5,3.6,2.3
F160_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,150.0,27.5,Acetate,5.0,20.0,NaCl,32,none,0.0,none,0.0,none,0.0,0.9,0.9,6.006411928688049,5.111309891585622,4.310163674605203,3.6053319779704376,2.388786572006969
F160_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,150.0,27.5,Acetate,5.0,20.0,NaCl,32,none,0.0,none,0.0,none,0.0,0.9,0.9,5.349112185484975,4.482118939250164,3.718261656075488,3.057764253679016,1.9499129733593425
F161,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,27.5,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,6.43,5.23,4.96,4.02,2.0
F161_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,27.5,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,5.959229689774835,5.344012955727028,4.580363792417675,3.7215385632475346,1.9536599010022992
F161_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,27.5,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,6.285262398378855,5.637849649781084,4.842761451581145,3.953970476556602,2.119116271414586
F162,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,27.5,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,10.66,10.66,9.37,6.71,3.28
F162_syn_1,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,27.5,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,11.475088346607134,11.128867434414206,9.898483427318471,7.205119531156748,3.612265501882854
F162_syn_2,poly-hIgG,polyclonal,3.0,150.0,7.6,1.0,175.0,27.5,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,0.9,0.9,11.052594999058408,10.8150222201709,9.71370109379341,6.834291414726365,3.508087044766681
F163,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,143.0,27.5,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,6.15,6.15,6.15,4.44,2.54
F163_syn_1,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,143.0,27.5,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,6.348334145047872,6.348334144951437,6.34831504330783,4.445805072790098,2.521654688202444
F163_syn_2,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,143.0,27.5,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,6.396597396885683,6.396597396454231,6.396543693443613,3.8717852513860564,2.3393590814797847
F164,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,139.0,27.5,Acetate,5.0,20.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,6.43,5.23,5.23,3.81,2.28
F164_syn_1,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,139.0,27.5,Acetate,5.0,20.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,5.9577970396940145,5.298786598895398,4.543318117027423,3.7414294218941957,2.1344920841003505
F164_syn_2,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,139.0,27.5,Acetate,5.0,20.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,7.410180261659956,6.5879419414900875,5.630475234744746,4.604829918651899,2.5538074500627026
F165,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,100.0,27.5,Acetate,5.0,20.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,3.67,3.13,2.85,2.44,1.45
F165_syn_1,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,100.0,27.5,Acetate,5.0,20.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,3.70468629368407,3.315867628790992,2.8768243372738826,2.4123615771251146,1.4614711139429812
F165_syn_2,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,100.0,27.5,Acetate,5.0,20.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,3.674171538688467,3.297022306600681,2.8753293076758815,2.431078273040802,1.5153591538295865
F166,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,35.0,27.5,Acetate,5.0,20.0,none,0,none,0.0,tween-80,0.1,none,0.0,1.0,1.0,1.47,1.47,1.47,1.47,1.47
F166_syn_1,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,35.0,27.5,Acetate,5.0,20.0,none,0,none,0.0,tween-80,0.1,none,0.0,1.0,1.0,1.3943536254869275,1.3907957072045283,1.387326546495546,1.3852988331101856,1.3841111904522536
F166_syn_2,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,35.0,27.5,Acetate,5.0,20.0,none,0,none,0.0,tween-80,0.1,none,0.0,1.0,1.0,1.5317180904822472,1.4507183935514065,1.3761190401598118,1.3360780343490284,1.3148610723789842
F167,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,35.0,27.5,Acetate,5.0,20.0,none,0,Sucrose,0.5,none,0.0,none,0.0,1.0,1.0,1.97,1.97,1.97,1.76,1.2
F167_syn_1,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,35.0,27.5,Acetate,5.0,20.0,none,0,Sucrose,0.5,none,0.0,none,0.0,1.0,1.0,1.9870681482984918,1.9870681472713625,1.9870517205603597,1.8011635337624692,1.3513624882851738
F167_syn_2,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,35.0,27.5,Acetate,5.0,20.0,none,0,Sucrose,0.5,none,0.0,none,0.0,1.0,1.0,1.8681509911525116,1.8681509910450105,1.868146627205023,1.7298433796473565,1.2373698568608205
F168,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,52.0,27.5,Acetate,5.0,20.0,none,0,Sucrose,0.25,tween-80,0.05,none,0.0,1.0,1.0,2.02,2.02,2.02,2.02,2.0
F169,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,100.0,27.5,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,3.22,2.67,2.48,2.1,1.3
F169_syn_1,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,100.0,27.5,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,3.1979018531874854,2.847251821290292,2.484062652953105,2.1229744029781115,1.4096816132967511
F169_syn_2,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,100.0,27.5,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,3.094489341769163,2.753906511084644,2.401706697760176,2.0520352730486184,1.3624270278415131
F170,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,52.0,27.5,Histidine,6.0,15.0,none,0,Sucrose,0.5,none,0.0,none,0.0,1.0,1.0,2.76,2.48,2.02,1.58,1.2
F170_syn_1,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,52.0,27.5,Histidine,6.0,15.0,none,0,Sucrose,0.5,none,0.0,none,0.0,1.0,1.0,2.9083703041995985,2.6139551757946307,2.144561236810854,1.6964223263520644,1.3142689749170933
F170_syn_2,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,52.0,27.5,Histidine,6.0,15.0,none,0,Sucrose,0.5,none,0.0,none,0.0,1.0,1.0,2.682589656996049,2.413533864481974,1.98221387941864,1.571455418030764,1.2257397290649545
F171,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,52.0,27.5,Histidine,6.0,15.0,none,0,Sucrose,0.25,tween-80,0.05,none,0.0,1.0,1.0,2.76,2.39,1.7,1.58,1.15
F171_syn_1,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,52.0,27.5,Histidine,6.0,15.0,none,0,Sucrose,0.25,tween-80,0.05,none,0.0,1.0,1.0,2.5792733417543476,2.1757605870823067,1.7696447318549615,1.466604737912459,1.1848087198345947
F171_syn_2,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,52.0,27.5,Histidine,6.0,15.0,none,0,Sucrose,0.25,tween-80,0.05,none,0.0,1.0,1.0,2.5966533278853987,2.1924799231281007,1.7808535845984543,1.4725740971866137,1.187827465605699
F172,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,35.0,27.5,Histidine,6.0,15.0,none,0,Sucrose,0.5,tween-80,0.1,none,0.0,1.0,1.0,1.84,1.84,1.75,1.67,1.52
F172_syn_1,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,35.0,27.5,Histidine,6.0,15.0,none,0,Sucrose,0.5,tween-80,0.1,none,0.0,1.0,1.0,1.747850026932481,1.7350457540046305,1.7043080862281783,1.653575059794115,1.5766049662064028
F172_syn_2,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,35.0,27.5,Histidine,6.0,15.0,none,0,Sucrose,0.5,tween-80,0.1,none,0.0,1.0,1.0,1.9851433427736405,1.9573932457243648,1.894883259794512,1.7968542264081242,1.6482242209550206
F173,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,146.0,27.5,Acetate,5.0,20.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,3.22,3.22,3.22,2.64,1.75
F173_syn_1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,146.0,27.5,Acetate,5.0,20.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,3.1246715330941672,3.1246715328228323,3.1246577535817606,2.6481001726210143,1.6305762439261922
F173_syn_2,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,146.0,27.5,Acetate,5.0,20.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,3.182811851688869,3.182811851020709,3.1827910267673793,2.7271730608023628,1.6538311708009399
F174,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,136.0,27.5,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,3.31,3.31,3.04,2.52,1.66
F174_syn_1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,136.0,27.5,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,3.586819970167861,3.520164428011456,3.276778981193837,2.6920934807823964,1.7584661722156825
F174_syn_2,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,136.0,27.5,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,3.326509506321043,3.289397375082407,3.11532190192659,2.5831041517120106,1.70003965681641
F175,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,100.0,27.5,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,3.04,2.76,2.35,2.24,1.4
F175_syn_1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,100.0,27.5,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,3.1281684471596667,2.852945795761292,2.5402801763453584,2.2025857447555706,1.4667311035501782
F175_syn_2,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,100.0,27.5,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,3.251853314981968,2.96248438738199,2.628751969624785,2.264759607113896,1.4703973878671963
F176,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,50.0,27.5,Histidine,6.0,15.0,none,0,Sucrose,0.5,none,0.0,none,0.0,1.0,1.0,1.62,1.62,1.62,1.45,1.3
F176_syn_1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,50.0,27.5,Histidine,6.0,15.0,none,0,Sucrose,0.5,none,0.0,none,0.0,1.0,1.0,1.4832565908114161,1.483256590786458,1.483254834959533,1.4070642251181686,1.2844240302633922
F176_syn_2,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,50.0,27.5,Histidine,6.0,15.0,none,0,Sucrose,0.5,none,0.0,none,0.0,1.0,1.0,1.5579059260714048,1.5579059260281662,1.5579024641070447,1.4209059598995197,1.2870237097320198
F177,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,60.0,27.5,Histidine,6.0,15.0,none,0,Sucrose,0.25,tween-80,0.1,none,0.0,1.0,1.0,2.3,2.3,2.02,1.94,1.1
F177_syn_1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,60.0,27.5,Histidine,6.0,15.0,none,0,Sucrose,0.25,tween-80,0.1,none,0.0,1.0,1.0,2.3423420059864832,2.274440075699975,2.1472158525464735,1.9269131893085527,1.1005289443272415
F177_syn_2,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,60.0,27.5,Histidine,6.0,15.0,none,0,Sucrose,0.25,tween-80,0.1,none,0.0,1.0,1.0,2.0062757123689687,1.9373254210156152,1.8190412714588013,1.63066459688958,0.9822592847470974
F178,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,80.0,27.5,Histidine,6.0,15.0,none,0,none,0.0,tween-80,0.1,none,0.0,1.0,1.0,2.3,2.3,2.3,2.3,2.3
F178_syn_1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,80.0,27.5,Histidine,6.0,15.0,none,0,none,0.0,tween-80,0.1,none,0.0,1.0,1.0,2.281514930066184,2.2325562389716773,2.1859504655540114,2.1596329551440756,2.14482118360319
F178_syn_2,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,80.0,27.5,Histidine,6.0,15.0,none,0,none,0.0,tween-80,0.1,none,0.0,1.0,1.0,2.300983092711924,2.2950535641509524,2.2894433047979894,2.2862286594151535,2.284359422209607
F179,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,75.0,27.5,Acetate,5.0,20.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,1.38,1.38,1.38,1.23,1.12
F179_syn_1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,75.0,27.5,Acetate,5.0,20.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,1.3240712194381012,1.3240712193254043,1.3240652880040533,1.1903106963052779,1.0900371806440858
F179_syn_2,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,75.0,27.5,Acetate,5.0,20.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,1.3321927433613927,1.3321927433094571,1.3321874143119574,1.1480462996720822,1.0545471618222972
F180,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,50.0,27.5,Acetate,5.0,20.0,none,0,Sucrose,0.5,tween-80,0.05,none,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
F180_syn_1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,50.0,27.5,Acetate,5.0,20.0,none,0,Sucrose,0.5,tween-80,0.05,none,0.0,1.0,1.0,1.960165448881839,1.9549458331210456,1.9499800590487313,1.947230690436458,1.9457365805741567
