ID,Protein_type,Protein_class_type,kP,MW,PI_mean,PI_range,Protein_conc,Temperature,Buffer_type,Buffer_pH,Buffer_conc,Salt_type,Salt_conc,Stabilizer_type,Stabilizer_conc,Surfactant_type,Surfactant_conc,Excipient_type,Excipient_conc,C_Class,HCI,Viscosity_100,Viscosity_1000,Viscosity_10000,Viscosity_100000,Viscosity_15000000,_conc_bin
244_cb0_s2,BSA,Other,2.0,66.0,4.7,0.3,10.13027825026116,27.32660191544781,PBS,7.4,10.151793844098654,NaCl,137.8360893992948,none,0.0,none,0.0,none,0.0,0.85,0.9,1.0479458982076666,1.0479458982076666,1.0479458644216322,0.9970360710584827,0.8810548186725429,0.0
245_cb0_s3,BSA,Other,2.0,66.0,4.7,0.3,20.274504076149803,26.61300627084569,PBS,7.4,9.905613626842113,NaCl,143.0490616715086,none,0.0,none,0.0,none,0.0,0.85,0.9,1.0961566697031162,1.0961566697030996,1.0961565040113685,1.040435897093794,0.8551583853639232,0.0
247_cb0_s4,BSA,Other,2.0,66.0,4.7,0.3,5.021645858958198,27.525064511947097,Acetate,5.0,19.739359860957673,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,0.9797859946134031,0.9449798214759599,0.8863923409804687,0.8004239368366126,0.5856134418632565,0.0
248_cb0_s5,BSA,Other,2.0,66.0,4.7,0.3,10.170486666959244,27.064113593862015,Acetate,5.0,19.95410542341324,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.0983765318961387,1.0983765318961387,1.098376488720321,1.014643106076254,0.8192674162599802,0.0
249_cb0_s6,BSA,Other,2.0,66.0,4.7,0.3,19.738668306970514,28.470999832154604,Acetate,5.0,20.161992684384384,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.2181796955259379,1.2181796955256383,1.2181792792649748,1.1715565096546643,0.9781488377392158,0.0
251_cb0_s7,BSA,Other,2.0,66.0,4.7,0.3,4.951576592713375,28.19680113205264,Histidine,6.0,14.787699160314366,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,0.9438607285431736,0.9125989233250323,0.8596879359303093,0.781906957354645,0.5900382733112015,0.0
252_cb0_s8,BSA,Other,2.0,66.0,4.7,0.3,9.795122471733142,27.36108751673376,Histidine,6.0,14.625665045410544,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.052074804745243,1.052074804745243,1.052074801421658,0.9870121454653973,0.8148653056063768,0.0
253_cb0_s9,BSA,Other,2.0,66.0,4.7,0.3,19.425655139528224,28.139740063685228,Histidine,6.0,15.003069918305874,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.1580655701029796,1.1580655701028957,1.158065260004729,1.1033159638082437,0.8823284662576553,0.0
254_cb0_s10,BSA,Other,2.0,66.0,4.7,0.3,19.845874561255297,27.562434539888187,Histidine,6.0,30.397278404712626,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.0947857636014593,1.0947857636014593,1.0947857032253254,1.0323834517839308,0.8801178000516261,0.0
243_cb0_s11,BSA,Other,2.0,66.0,4.7,0.3,5.058831720648458,27.65454552725427,PBS,7.4,9.87546009603588,NaCl,139.41725769899963,none,0.0,none,0.0,none,0.0,0.85,0.9,1.0109889783073334,0.9687806359984186,0.9024196586594584,0.8108394622182623,0.593028264601406,0.0
244_cb0_s12,BSA,Other,2.0,66.0,4.7,0.3,10.179919975086651,27.669014736482136,PBS,7.4,10.162572423767793,NaCl,141.7629607573861,none,0.0,none,0.0,none,0.0,0.85,0.9,1.016736712252181,1.016736712252181,1.016736638780901,0.9409672982218392,0.7829370223381484,0.0
245_cb0_s13,BSA,Other,2.0,66.0,4.7,0.3,20.046930953323514,28.202715692683633,PBS,7.4,9.881685722232834,NaCl,141.5318726672761,none,0.0,none,0.0,none,0.0,0.85,0.9,1.0765437853723256,1.0765437853722655,1.076543509330026,1.0294474398020208,0.8626889253146848,0.0
247_cb0_s14,BSA,Other,2.0,66.0,4.7,0.3,5.130547880715433,27.51155211289802,Acetate,5.0,20.272781188517985,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,0.9766463291799945,0.9458725754682953,0.8934518950072512,0.815145885643128,0.6101633869316208,0.0
248_cb0_s15,BSA,Other,2.0,66.0,4.7,0.3,9.836355863353305,28.650813001627004,Acetate,5.0,19.597593047400117,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.0223941625229889,1.0223941625229889,1.0223941078023528,0.9572754990466815,0.8077032514639387,0.0
249_cb0_s16,BSA,Other,2.0,66.0,4.7,0.3,19.995101290861236,27.006510095682792,Acetate,5.0,20.03032182327749,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.1562893556245066,1.1562893556243599,1.1562890479453276,1.12038165691067,0.9773495527102984,0.0
251_cb0_s17,BSA,Other,2.0,66.0,4.7,0.3,5.041293145427562,27.189951495957814,Histidine,6.0,14.753333881330072,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,0.9553991771530383,0.9216788233085709,0.8670654856822804,0.7896429527104474,0.6011884951217701,0.0
252_cb0_s18,BSA,Other,2.0,66.0,4.7,0.3,9.710383131700535,26.725894924092895,Histidine,6.0,14.784466733624269,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.0458411809627215,1.0458411809627215,1.0458411774049365,0.9930925427798913,0.8282965678894609,0.0
253_cb0_s19,BSA,Other,2.0,66.0,4.7,0.3,19.992393516838924,26.948608849449204,Histidine,6.0,14.994446059202284,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.0969307323656479,1.0969307323655904,1.0969304375282243,1.0482342766554011,0.8823801694651952,0.0
254_cb0_s20,BSA,Other,2.0,66.0,4.7,0.3,19.956495940617256,27.720941447154416,Histidine,6.0,30.41408639502667,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.1182318083620804,1.1182318083620804,1.1182317818782248,1.0612155173465392,0.9039289223143797,0.0
243_cb0_s21,BSA,Other,2.0,66.0,4.7,0.3,5.002451017425894,27.773899060185,PBS,7.4,10.290228721559009,NaCl,142.68595831303858,none,0.0,none,0.0,none,0.0,0.85,0.9,0.9653508892058265,0.9313623970548363,0.8750579123990139,0.79368947010155,0.5935490271247652,0.0
244_cb0_s22,BSA,Other,2.0,66.0,4.7,0.3,9.83834034292897,27.038152986800576,PBS,7.4,9.880121470911195,NaCl,134.05309197193256,none,0.0,none,0.0,none,0.0,0.85,0.9,1.0986625517811452,1.098662551781145,1.098662465248154,1.0133328401482928,0.8090569077392848,0.0
245_cb0_s23,BSA,Other,2.0,66.0,4.7,0.3,20.380169535274423,27.182702989385678,PBS,7.4,9.820317065730329,NaCl,141.37737368021823,none,0.0,none,0.0,none,0.0,0.85,0.9,1.0865870947501701,1.0865870947501115,1.0865868564567784,1.0452369693915546,0.8790572622028748,0.0
247_cb0_s24,BSA,Other,2.0,66.0,4.7,0.3,5.135387237416541,27.43700308511106,Acetate,5.0,20.495126524789384,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,0.9368884703261946,0.9036584390403888,0.8497317071488645,0.773602331330508,0.593723608224571,0.0
248_cb0_s25,BSA,Other,2.0,66.0,4.7,0.3,10.124569986469501,26.912808763839575,Acetate,5.0,19.94304820599148,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,0.9826365401622832,0.9826365401622831,0.9826364830142799,0.9186575517617339,0.7794919007236111,0.0
249_cb0_s26,BSA,Other,2.0,66.0,4.7,0.3,20.511070728759403,27.68277270658878,Acetate,5.0,19.70060538537738,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.204330794479399,1.2043307944785606,1.2043299638365894,1.1504322640682427,0.9580762016008123,0.0
251_cb0_s27,BSA,Other,2.0,66.0,4.7,0.3,5.175534084244321,27.363069718336508,Histidine,6.0,15.291471285286308,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.0269375688726097,0.9943732698253451,0.9396458995226917,0.858490000903917,0.6425630253970842,0.0
252_cb0_s28,BSA,Other,2.0,66.0,4.7,0.3,9.648252102715377,26.849207818033825,Histidine,6.0,14.38823034667197,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.058352792100643,1.058352792100643,1.058352790523613,1.0121645713254366,0.8583014568806802,0.0
253_cb0_s29,BSA,Other,2.0,66.0,4.7,0.3,19.447959416714042,26.563139658354665,Histidine,6.0,14.983335690331014,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.095077347501149,1.0950773475010618,1.0950770333458544,1.0548239385378653,0.9043564629991787,0.0
254_cb0_s30,BSA,Other,2.0,66.0,4.7,0.3,20.267869019532014,27.701629035353267,Histidine,6.0,29.436072128203584,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.1409967918352866,1.1409967918352866,1.1409967575362079,1.0612867297268391,0.8685366125840202,0.0
57_cb1_s1,BSA,Other,2.0,66.0,4.7,0.3,83.83671721575962,27.208358309895157,PBS,7.4,9.841425433547531,NaCl,139.70031499212723,none,0.0,tween-20,0.21348634347425155,none,0.0,0.85,0.9,2.205468164961838,2.1849188823158023,1.781978521999355,1.5693441229661458,1.4174734801832654,1.0
85_cb1_s2,BSA,Other,2.0,66.0,4.7,0.3,65.27817388395448,27.438219572670043,PBS,7.4,9.955806080093355,NaCl,141.7196667601216,Trehalose,1.015150154200946,none,0.0,none,0.0,0.85,0.9,4.825387699716946,4.684331710474702,4.684331710474702,4.684331710474702,4.163647413525237,1.0
89_cb1_s3,BSA,Other,2.0,66.0,4.7,0.3,68.83161151837567,28.40473224242571,PBS,7.4,9.950192792088725,NaCl,141.61435949655615,Trehalose,0.4689008514403458,none,0.0,none,0.0,0.85,0.9,2.2118064220185065,2.0578921132819668,1.9022989535635726,1.7509849508237274,1.4628826846917793,1.0
122_cb1_s4,BSA,Other,2.0,66.0,4.7,0.3,66.26857199934473,27.084007090093635,Acetate,5.0,19.43109851616093,NaCl,138.18959592412094,none,0.0,none,0.0,none,0.0,0.85,0.9,1.6052098018455823,1.583654482761501,1.541172686588624,1.5260075617594426,1.5198697541951143,1.0
146_cb1_s5,BSA,Other,2.0,66.0,4.7,0.3,63.097484067635996,27.026293689269455,Acetate,5.0,20.60924963090786,NaCl,141.50894812231704,Sucrose,0.0979255076913471,none,0.0,none,0.0,0.85,0.9,1.7802987571715003,1.7802987571704705,1.7802982041187785,1.7175020772352476,1.3546925770859992,1.0
246_cb1_s6,BSA,Other,2.0,66.0,4.7,0.3,24.30071621309043,27.809633080179815,PBS,7.4,9.869871486175635,NaCl,138.63604892545885,none,0.0,none,0.0,none,0.0,0.85,0.9,1.1931479579177968,1.193147957917704,1.193147736517477,1.1532021122058842,0.9633973281735195,1.0
250_cb1_s7,BSA,Other,2.0,66.0,4.7,0.3,24.974880945275434,27.368578574223474,Acetate,5.0,19.63697453518336,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.3201148198891626,1.3201148198883135,1.3201142421017182,1.2725791422591948,1.0567300128217152,1.0
255_cb1_s8,BSA,Other,2.0,66.0,4.7,0.3,25.375693561685896,26.581827095383247,Histidine,6.0,15.16300805771398,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.1840083544558353,1.1382692338260756,1.0591724168647856,0.9421357277627472,0.6688615019692127,1.0
256_cb1_s9,BSA,Other,2.0,66.0,4.7,0.3,25.02404247333069,27.642847375946815,Histidine,6.0,29.457410024937356,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.3172830273799798,1.3172830273799798,1.3172829382199702,1.2267448130874743,1.0408601300529698,1.0
117_cb1_s10,BSA,Other,2.0,66.0,4.7,0.3,72.06825408669563,27.026772649093825,PBS,7.4,9.923088891154034,NaCl,142.81761986580042,none,0.0,none,0.0,none,0.0,0.85,0.9,1.7032834669702943,1.6081538318613713,1.4932751629847871,1.3859120409117855,1.2808178026751855,1.0
57_cb1_s11,BSA,Other,2.0,66.0,4.7,0.3,78.8970701297887,27.06170760949124,PBS,7.4,10.115414425436109,NaCl,139.43147291907962,none,0.0,tween-20,0.2196181960078989,none,0.0,0.85,0.9,2.201232901583619,2.1875126687497453,1.8672816636157534,1.6758112423726017,1.515298341670327,1.0
85_cb1_s12,BSA,Other,2.0,66.0,4.7,0.3,65.43888346069775,27.273467668632644,PBS,7.4,9.9024787551855,NaCl,138.78883707410506,Trehalose,1.007889042847566,none,0.0,none,0.0,0.85,0.9,4.814215149560093,4.814215149560093,4.814215149560093,4.814215149560093,4.350677306057499,1.0
89_cb1_s13,BSA,Other,2.0,66.0,4.7,0.3,68.60962665569969,27.275558544838148,PBS,7.4,9.59237509296443,NaCl,137.17735832943126,Trehalose,0.44856421929603907,none,0.0,none,0.0,0.85,0.9,2.461081138240683,2.3125048493153852,2.154687618474937,1.9935118906501783,1.6630997261417213,1.0
122_cb1_s14,BSA,Other,2.0,66.0,4.7,0.3,67.0948153671622,26.283875580045663,Acetate,5.0,20.094245823243426,NaCl,142.15842254288353,none,0.0,none,0.0,none,0.0,0.85,0.9,1.4545933570733849,1.4586691490406813,1.4665693390956893,1.4694574206854032,1.470699543809696,1.0
146_cb1_s15,BSA,Other,2.0,66.0,4.7,0.3,65.86107300083353,27.60002644028217,Acetate,5.0,20.099288234520138,NaCl,138.7137894812873,Sucrose,0.09830031126107042,none,0.0,none,0.0,0.85,0.9,1.7583822436560341,1.7583822436546854,1.7583816272688755,1.694281199807698,1.3249138599250077,1.0
246_cb1_s16,BSA,Other,2.0,66.0,4.7,0.3,25.166831052643474,28.070646969341848,PBS,7.4,9.89799672022905,NaCl,139.24435018117856,none,0.0,none,0.0,none,0.0,0.85,0.9,1.2298922443539384,1.2298922443534768,1.2298916408364433,1.1759131491564223,0.9553607089704791,1.0
250_cb1_s17,BSA,Other,2.0,66.0,4.7,0.3,25.43480296005283,28.24560082234272,Acetate,5.0,20.16537396128948,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.3045363882076237,1.304536388207352,1.3045360316533143,1.2565067783217452,1.0537894501777485,1.0
255_cb1_s18,BSA,Other,2.0,66.0,4.7,0.3,25.32718282817703,27.46942843099925,Histidine,6.0,15.083990587895945,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.265953148283213,1.2125184065929933,1.1218240446282535,0.9893488301715103,0.677168844031574,1.0
256_cb1_s19,BSA,Other,2.0,66.0,4.7,0.3,25.24050461586836,27.623136213353522,Histidine,6.0,29.525715326732815,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.29862029870793,1.29862029870793,1.2986202638527167,1.236369344849014,1.0970454999046249,1.0
117_cb1_s20,BSA,Other,2.0,66.0,4.7,0.3,70.57496905882763,27.430817193945195,PBS,7.4,10.011144982457738,NaCl,143.06373625171864,none,0.0,none,0.0,none,0.0,0.85,0.9,1.7628496180638185,1.6964222755937024,1.6081033577210975,1.517749705221102,1.4223011808479669,1.0
57_cb1_s21,BSA,Other,2.0,66.0,4.7,0.3,80.25293792470282,27.952743821179055,PBS,7.4,10.01466359343768,NaCl,136.38810948072503,none,0.0,tween-20,0.2123534565538026,none,0.0,0.85,0.9,2.126266375065721,2.109654618856528,1.8003038720992688,1.6365379418405956,1.5197718780474705,1.0
85_cb1_s22,BSA,Other,2.0,66.0,4.7,0.3,64.64545935932803,26.016712346382135,PBS,7.4,9.989141026696437,NaCl,139.3533833154157,Trehalose,1.0139241272962685,none,0.0,none,0.0,0.85,0.9,4.874044668059398,4.874044668059398,4.874044668059398,4.618940202823944,4.251611707650473,1.0
89_cb1_s23,BSA,Other,2.0,66.0,4.7,0.3,67.07935270157941,27.507661110552124,PBS,7.4,9.995174982578,NaCl,140.55463733015,Trehalose,0.4646545609608689,none,0.0,none,0.0,0.85,0.9,2.872669750174003,2.756673914017316,2.6288602627843187,2.491796778687272,2.1792888183290273,1.0
122_cb1_s24,BSA,Other,2.0,66.0,4.7,0.3,66.14048790055331,27.35976253041853,Acetate,5.0,20.601597195433076,NaCl,132.57728453649958,none,0.0,none,0.0,none,0.0,0.85,0.9,1.4447086913075446,1.4449962709321444,1.4455747216586818,1.4457865682360496,1.4458757490149308,1.0
146_cb1_s25,BSA,Other,2.0,66.0,4.7,0.3,61.226535264655546,27.072200821825017,Acetate,5.0,19.55576966181367,NaCl,144.90635724158614,Sucrose,0.10187135678629494,none,0.0,none,0.0,0.85,0.9,1.9002513991423897,1.9002513991412648,1.900250870091741,1.8272565485629526,1.3444724186897299,1.0
246_cb1_s26,BSA,Other,2.0,66.0,4.7,0.3,24.38893609555403,27.89214913659481,PBS,7.4,9.951934920368373,NaCl,138.95050173886113,none,0.0,none,0.0,none,0.0,0.85,0.9,1.2457761403794017,1.2457761403790464,1.24577568510582,1.1981893925730531,0.9915050859139891,1.0
250_cb1_s27,BSA,Other,2.0,66.0,4.7,0.3,25.30796780347213,27.826205691882613,Acetate,5.0,19.876181424274403,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.3726660545215892,1.3726660545213887,1.372665743927815,1.3196014174045705,1.0877083391341267,1.0
255_cb1_s28,BSA,Other,2.0,66.0,4.7,0.3,25.52450461291845,27.112610970201484,Histidine,6.0,14.577461611090932,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.2168867141840858,1.1681802111997848,1.082099024785687,0.9523129854992753,0.6466683277500345,1.0
256_cb1_s29,BSA,Other,2.0,66.0,4.7,0.3,25.848228184145018,27.616059606961443,Histidine,6.0,29.941972132877762,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.2812367285896802,1.2812367285896802,1.2812367122509236,1.200500746953052,1.0352179102369217,1.0
117_cb1_s30,BSA,Other,2.0,66.0,4.7,0.3,72.2164345365051,27.30001328328238,PBS,7.4,9.988610875255787,NaCl,140.86184495289777,none,0.0,none,0.0,none,0.0,0.85,0.9,1.7018687501114416,1.6339774827240388,1.545191065438322,1.4557731373576774,1.3625635435994585,1.0
22_cb2_s1,BSA,Other,2.0,66.0,4.7,0.3,83.33071093248695,27.691169937948917,PBS,7.4,9.892048063938129,NaCl,137.82074676887353,Sucrose,0.1907442119693712,none,0.0,none,0.0,0.85,0.9,2.0776419699588,2.0776419699588,2.0776418520286897,1.8951861749158616,1.4866904599739736,2.0
56_cb2_s2,BSA,Other,2.0,66.0,4.7,0.3,132.67591849858863,28.04048004117003,PBS,7.4,10.333094888892516,NaCl,142.84023618205077,Sucrose,0.4430639570717489,tween-20,0.11985224066183017,none,0.0,0.85,0.9,3.406977451530124,3.406977451530124,3.4069773630976914,3.197017667206107,3.087073807827306,2.0
113_cb2_s3,BSA,Other,2.0,66.0,4.7,0.3,96.5194494525875,27.16366520835443,Histidine,6.0,97.18667780630355,NaCl,137.41494691088946,none,0.0,none,0.0,none,0.0,0.85,0.9,1.4031955207984566,1.4031954862404672,1.4031913651368977,1.402702198382008,1.1636469224005277,2.0
114_cb2_s4,BSA,Other,2.0,66.0,4.7,0.3,128.25302746823746,27.601659868032183,Histidine,6.0,98.28328443963757,NaCl,141.96086766234518,none,0.0,none,0.0,none,0.0,0.85,0.9,2.7627132289643623,2.5649051498659685,2.4074785421183806,2.282189742300841,2.0909294250935537,2.0
123_cb2_s5,BSA,Other,2.0,66.0,4.7,0.3,108.45301186472304,27.480756330226672,Acetate,5.0,20.708320254254204,NaCl,138.24449223819425,none,0.0,none,0.0,none,0.0,0.85,0.9,2.2111447988852753,2.211144798881185,2.2111432603081465,2.0591020066045154,1.259255519206336,2.0
124_cb2_s6,BSA,Other,2.0,66.0,4.7,0.3,133.6415783002534,26.63637640406025,Acetate,5.0,19.709145129670052,NaCl,139.3069478204558,none,0.0,none,0.0,none,0.0,0.85,0.9,3.0002542058400765,2.8514392330066642,2.6894269130999184,2.6894269130999184,2.509934167998297,2.0
134_cb2_s7,BSA,Other,2.0,66.0,4.7,0.3,95.14790120113358,27.807884746362074,Acetate,5.0,20.432312290221848,NaCl,142.33498203273695,Sucrose,0.9869815623497082,none,0.0,none,0.0,0.85,0.9,6.68503895982131,6.68503895982131,6.685038571766559,6.193025065745966,5.691671118540084,2.0
144_cb2_s8,BSA,Other,2.0,66.0,4.7,0.3,121.80812856044923,26.905418902775455,Acetate,5.0,20.42126114133316,NaCl,139.88924556920136,Sucrose,0.10136300139474526,none,0.0,none,0.0,0.85,0.9,3.0336012289383825,3.033601228937715,3.0336001770065866,2.7397070657317,1.4439683612668208,2.0
145_cb2_s9,BSA,Other,2.0,66.0,4.7,0.3,104.02922189371941,27.261027074912224,Acetate,5.0,19.876331150612543,NaCl,140.62197456057442,Sucrose,0.09904250275667305,none,0.0,none,0.0,0.85,0.9,2.4821070027567647,2.4821070027567567,2.4821064797996515,2.2053537864282364,1.5017115496057947,2.0
118_cb2_s10,BSA,Other,2.0,66.0,4.7,0.3,131.5149735144603,28.067514496707744,PBS,7.4,9.702887925392606,NaCl,140.74774074443394,none,0.0,none,0.0,none,0.0,0.85,0.9,3.5302173670089423,2.9353476143296553,2.478741634114706,2.1648506858528593,1.7798938199420737,2.0
22_cb2_s11,BSA,Other,2.0,66.0,4.7,0.3,87.12996427394967,27.300438791758186,PBS,7.4,9.910899495719846,NaCl,144.06947653592957,Sucrose,0.19600237415377672,none,0.0,none,0.0,0.85,0.9,2.2484487793710866,2.2484487793710866,2.2484486129128376,2.0637735670022668,1.6142445181223422,2.0
56_cb2_s12,BSA,Other,2.0,66.0,4.7,0.3,129.34906837577455,27.077711339192728,PBS,7.4,9.993063022522644,NaCl,140.65580125110225,Sucrose,0.4742646045338895,tween-20,0.12054404905978257,none,0.0,0.85,0.9,3.454942945632184,3.454942945632184,3.454942460716793,3.1573608526419816,3.011537541614705,2.0
113_cb2_s13,BSA,Other,2.0,66.0,4.7,0.3,98.74952310252074,27.591548714517177,Histidine,6.0,100.9849025280163,NaCl,140.8096722029419,none,0.0,none,0.0,none,0.0,0.85,0.9,1.4722276805219696,1.4722276574138564,1.4722242734599138,1.4717306200471212,1.173886629423516,2.0
114_cb2_s14,BSA,Other,2.0,66.0,4.7,0.3,125.38103669664144,28.153959092109154,Histidine,6.0,102.84100849597971,NaCl,138.40191037750148,none,0.0,none,0.0,none,0.0,0.85,0.9,2.812795177470453,2.474892476755983,2.2511340543509792,2.102961721057797,1.9309504854803776,2.0
123_cb2_s15,BSA,Other,2.0,66.0,4.7,0.3,106.66536294700609,28.35112786073153,Acetate,5.0,20.71835106923821,NaCl,138.28419166664372,none,0.0,none,0.0,none,0.0,0.85,0.9,2.193816348211987,2.193816348210545,2.193815629375243,2.069662485729121,1.2608627960952188,2.0
124_cb2_s16,BSA,Other,2.0,66.0,4.7,0.3,131.5328593194157,27.06093651550385,Acetate,5.0,19.44827230879419,NaCl,137.95339588816262,none,0.0,none,0.0,none,0.0,0.85,0.9,2.7111593913257854,2.7111593913257854,2.7111593913257854,2.7111593913257854,2.6327846213429122,2.0
134_cb2_s17,BSA,Other,2.0,66.0,4.7,0.3,96.2341793540824,28.88981283423049,Acetate,5.0,19.78765249083187,NaCl,138.62956956094897,Sucrose,0.9984237867554709,none,0.0,none,0.0,0.85,0.9,6.69334155762099,6.69334155762099,6.693341420973052,6.296263402130253,5.8835808582915625,2.0
144_cb2_s18,BSA,Other,2.0,66.0,4.7,0.3,127.77175895145726,27.951265199658554,Acetate,5.0,20.20290961244292,NaCl,142.98668913084964,Sucrose,0.10233859118089135,none,0.0,none,0.0,0.85,0.9,3.102188853405721,3.102188853404696,3.1021875846529046,2.820563978835771,1.5809319751759174,2.0
145_cb2_s19,BSA,Other,2.0,66.0,4.7,0.3,103.2844350909268,27.702770319880095,Acetate,5.0,19.842664475069057,NaCl,140.08048550421748,Sucrose,0.1025569037252146,none,0.0,none,0.0,0.85,0.9,2.5828327491958754,2.5828327491958722,2.5828324383297794,2.315110215907385,1.5653926956997926,2.0
118_cb2_s20,BSA,Other,2.0,66.0,4.7,0.3,136.6677273750603,27.33072197077585,PBS,7.4,10.043830065532788,NaCl,140.69827431439012,none,0.0,none,0.0,none,0.0,0.85,0.9,3.4242196396100892,2.8247651352258565,2.3770341904686454,2.0826187232594506,1.744317561698119,2.0
22_cb2_s21,BSA,Other,2.0,66.0,4.7,0.3,82.55624159815882,27.606749496094068,PBS,7.4,10.214726349971954,NaCl,137.12575716164903,Sucrose,0.19050528476175813,none,0.0,none,0.0,0.85,0.9,2.293638717304607,2.293638717304607,2.2936386151705714,2.080049631510845,1.584430828464564,2.0
56_cb2_s22,BSA,Other,2.0,66.0,4.7,0.3,136.13298343717867,27.463837356409858,PBS,7.4,9.88896009466136,NaCl,145.26723979443364,Sucrose,0.44667827211617056,tween-20,0.1175909373467146,none,0.0,0.85,0.9,3.4362773841030014,3.4362773841030014,3.4362772307781726,3.2537158026574367,3.158939813378374,2.0
113_cb2_s23,BSA,Other,2.0,66.0,4.7,0.3,96.89440588375601,26.79583258073101,Histidine,6.0,101.74491465656028,NaCl,141.82056329828427,none,0.0,none,0.0,none,0.0,0.85,0.9,1.4488768655963726,1.4488768458211982,1.4488739356657354,1.448447279059964,1.1800044223325163,2.0
114_cb2_s24,BSA,Other,2.0,66.0,4.7,0.3,126.88421151845704,27.633836697127478,Histidine,6.0,99.51752788428733,NaCl,140.98575511024004,none,0.0,none,0.0,none,0.0,0.85,0.9,2.7090725215678537,2.448792196672469,2.2777859875948097,2.1654335708400847,2.036495575112177,2.0
123_cb2_s25,BSA,Other,2.0,66.0,4.7,0.3,111.00485708213832,27.81337200412771,Acetate,5.0,20.179083424006926,NaCl,141.79962372762913,none,0.0,none,0.0,none,0.0,0.85,0.9,2.165521433757299,2.1655214337562825,2.1655208226971987,2.045396484039256,1.2873908461519625,2.0
124_cb2_s26,BSA,Other,2.0,66.0,4.7,0.3,130.21432432256353,28.49051723810095,Acetate,5.0,19.98393681974226,NaCl,135.99382971406948,none,0.0,none,0.0,none,0.0,0.85,0.9,2.934216349553537,2.7850917412659735,2.7850917412659735,2.748617885613264,2.564564262445887,2.0
134_cb2_s27,BSA,Other,2.0,66.0,4.7,0.3,90.4476634258224,27.251231524413008,Acetate,5.0,19.030448269348415,NaCl,135.56507209423998,Sucrose,0.9928737106741824,none,0.0,none,0.0,0.85,0.9,6.725749066949006,6.725749066949006,6.7257486149150525,6.094390766755309,5.477970974418259,2.0
144_cb2_s28,BSA,Other,2.0,66.0,4.7,0.3,122.10408827701865,28.326869065971934,Acetate,5.0,20.35094491623027,NaCl,139.38130031327694,Sucrose,0.10005377167798907,none,0.0,none,0.0,0.85,0.9,3.1116653250885578,3.11166532508792,3.1116644239741786,2.8395850930763684,1.5247346330832294,2.0
145_cb2_s29,BSA,Other,2.0,66.0,4.7,0.3,104.4096893849395,28.488727589767233,Acetate,5.0,20.256337144506805,NaCl,138.40069882860817,Sucrose,0.10114516556271232,none,0.0,none,0.0,0.85,0.9,2.495503797107742,2.495503797107734,2.495503307372915,2.18954769073643,1.4128196180858679,2.0
118_cb2_s30,BSA,Other,2.0,66.0,4.7,0.3,132.030931709805,27.992356271015254,PBS,7.4,10.127034360336394,NaCl,142.93874760289413,none,0.0,none,0.0,none,0.0,0.85,0.9,3.543150212774637,2.9148206707301085,2.4525346729401476,2.1476582800096247,1.7958384017775257,2.0
28_cb3_s1,BSA,Other,2.0,66.0,4.7,0.3,183.145311863205,27.60885093090446,PBS,7.4,9.869716399277111,NaCl,138.6451196646479,none,0.0,none,0.0,none,0.0,0.85,0.9,4.594100488631158,4.232326395260079,3.7836558863325402,3.289344134866072,2.3815748200477436,3.0
82_cb3_s2,BSA,Other,2.0,66.0,4.7,0.3,151.21258403997442,28.45014874355539,PBS,7.4,10.087264733934806,NaCl,140.10640973887098,Trehalose,1.0024006265343652,none,0.0,none,0.0,0.85,0.9,10.251277151247148,10.291758497333868,10.411390762763553,10.459377655085708,10.479873719168172,3.0
