ID,Protein_type,Protein_class_type,kP,MW,PI_mean,PI_range,Protein_conc,Temperature,Buffer_type,Buffer_pH,Buffer_conc,Salt_type,Salt_conc,Stabilizer_type,Stabilizer_conc,Surfactant_type,Surfactant_conc,Excipient_type,Excipient_conc,C_Class,HCI,Viscosity_100,Viscosity_1000,Viscosity_10000,Viscosity_100000,Viscosity_15000000,
387.0_p3conc_123.3_i24,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,123.3235,25.0,Histidine,5.9,18.8,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,12.60145987485251,12.266746882009173,12.153439396201973,9.478646575975011,2.8704623240439555,
387.0_p3conc_136.2_i25,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,136.1793,25.0,Histidine,5.9,18.8,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,16.468754166115716,14.87681694191902,14.87681694191902,10.800320884734493,3.589488998295065,
387.0_p3conc_152.2_i26,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,152.1528,25.0,Histidine,5.9,18.8,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,22.488684452683778,22.488684452683778,21.43569631506288,15.188609965603366,3.9147314276774545,
392.0_p3conc_1.3_i0,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,1.3488,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,0.9364899639287017,0.91,0.91,0.91,0.91,
392.0_p3conc_1.8_i1,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,1.8193,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.0088878067305445,0.9153687631323333,0.91,0.91,0.91,
392.0_p3conc_2.5_i2,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,2.4538,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,0.916853002478129,0.91,0.91,0.91,0.91,
392.0_p3conc_3.3_i3,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,3.3097,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.048700993536464,1.0069291239635572,0.91,0.91,0.91,
392.0_p3conc_4.5_i4,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,4.4642,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.0039275087997794,0.9292255972810086,0.9292255972810086,0.9218351216499944,0.9218351216499944,
392.0_p3conc_6.0_i5,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,6.0213,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.1313696468587102,1.0186280541754964,1.0186280541754964,0.9262496876323523,0.91,
392.0_p3conc_8.1_i6,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,8.1216,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.1178993990713153,1.1178993990713153,0.9850434769133228,0.9600211772272469,0.9600211772272469,
392.0_p3conc_11.0_i7,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,10.9545,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.2529957847059439,1.1993716088040773,1.0817370859377307,1.0093981645794095,0.91,
392.0_p3conc_14.8_i8,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,14.7754,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.4351169739979943,1.4327051335244188,1.106401625706528,1.0807027478520115,0.9102035360112543,
392.0_p3conc_25.0_i9,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,25.0207,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.976169859425126,1.8103189100232506,1.3015925648483941,1.2508370877274748,0.9178320182880411,
392.0_p3conc_26.9_i10,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,26.8805,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.9927487259163266,1.9927487259163266,1.319280889804839,1.1080299373352205,0.9838162057874591,
392.0_p3conc_31.3_i11,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,31.3017,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,2.467937901509836,2.4326765744260976,1.286705719103212,1.2704435563021226,1.0176152940194823,
392.0_p3conc_36.3_i12,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,36.2565,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,2.884571806031899,2.824457029616033,1.5122845864833185,1.3339544336216433,1.0769076815542573,
392.0_p3conc_39.2_i13,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,39.1595,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,2.9127657596085803,2.9127657596085803,1.5534819878096908,1.2997988992792853,0.9243406162823294,
392.0_p3conc_48.9_i14,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,48.9029,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,4.088352477055646,3.956387494364931,1.7518574228537152,1.363649022436813,0.9934932442074479,
392.0_p3conc_49.0_i15,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,48.9898,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,4.0767675464680355,4.0767675464680355,1.6634651575153439,1.3431189572404119,1.0314942656076176,
392.0_p3conc_61.3_i16,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,61.2879,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,5.9083963586562245,5.9083963586562245,2.1538947421432466,1.6591906375943348,1.1131015446543073,
392.0_p3conc_66.0_i17,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,65.9605,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,7.005309678395077,6.920409931236718,2.370308744728832,1.7267452776002543,1.0451263095718688,
392.0_p3conc_76.7_i18,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,76.6731,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,10.632750259098064,9.875783663115133,2.6528618381494686,1.869208001541986,1.0345629800232643,
392.0_p3conc_89.0_i19,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,88.9676,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,14.767226102025193,14.767226102025193,3.216227988278547,2.101724556711114,1.1023064100047244,
392.0_p3conc_95.9_i20,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,95.9206,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,18.616636864685265,18.616636864685265,3.5749267178162305,2.2080151857450376,1.1451701444053188,
389.0_p3conc_1.4_i0,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,1.3706,25.0,Histidine,6.0,35.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,0.9355367231004299,0.91,0.91,0.91,0.91,
389.0_p3conc_1.9_i1,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,1.8784,25.0,Histidine,6.0,35.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,0.9505735145866162,0.9505735145866162,0.91,0.91,0.91,
389.0_p3conc_2.2_i2,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,2.2288,25.0,Histidine,6.0,35.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,0.9893340431135763,0.9257295064076597,0.9257295064076597,0.9257295064076597,0.91,
389.0_p3conc_2.6_i3,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,2.5745,25.0,Histidine,6.0,35.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,0.9180451881169941,0.9180451881169941,0.9180451881169941,0.9180451881169941,0.91,
389.0_p3conc_3.5_i4,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,3.5284,25.0,Histidine,6.0,35.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,0.9431004872963662,0.9199365326994784,0.9199365326994784,0.91,0.91,
389.0_p3conc_4.8_i5,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,4.8359,25.0,Histidine,6.0,35.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,0.91,0.91,0.91,0.91,0.91,
389.0_p3conc_5.0_i6,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,4.9676,25.0,Histidine,6.0,35.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,0.9196190003928216,0.9115391292129151,0.9115391292129151,0.9115391292129151,0.9115391292129151,
389.0_p3conc_6.6_i7,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,6.6279,25.0,Histidine,6.0,35.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,0.9547438360138056,0.9547438360138056,0.9547438360138056,0.9547438360138056,0.9547438360138056,
389.0_p3conc_9.1_i8,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,9.0839,25.0,Histidine,6.0,35.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.1018658336128648,1.0173795164116586,1.0173795164116586,1.0173795164116586,1.0173795164116586,
389.0_p3conc_11.1_i9,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,11.0718,25.0,Histidine,6.0,35.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.090349314040653,1.035917065329878,1.0331600835352097,1.0331600835352097,1.0331600835352097,
389.0_p3conc_12.4_i10,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,12.4499,25.0,Histidine,6.0,35.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.0616022332126172,1.0048126282822827,1.0048126282822827,1.0048126282822827,1.0048126282822827,
389.0_p3conc_17.1_i11,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,17.0633,25.0,Histidine,6.0,35.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.0964859940951894,1.0964859940951894,1.0964859940951894,1.0964859940951894,1.0825195288561578,
389.0_p3conc_23.4_i12,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,23.3861,25.0,Histidine,6.0,35.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.2221216218531739,1.2221216218531739,1.2221216218531739,1.1645084114010675,1.114886685725651,
389.0_p3conc_24.7_i13,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,24.6769,25.0,Histidine,6.0,35.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.4072554276040277,1.3224409158825172,1.3057116960665267,1.2394243498107669,1.1941085229383626,
389.0_p3conc_32.1_i14,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,32.0518,25.0,Histidine,6.0,35.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.470508495385951,1.470508495385951,1.459350867903005,1.4419316566554803,1.2781988369205595,
389.0_p3conc_43.9_i15,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,43.9288,25.0,Histidine,6.0,35.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,1.6591329568811477,1.6591329568811477,1.5843808809407578,1.5843808809407578,1.5123550190762367,
389.0_p3conc_60.2_i16,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,60.2067,25.0,Histidine,6.0,35.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,2.1338363939280924,2.1338363939280924,2.1338363939280924,2.1338363939280924,1.6259637997357121,
389.0_p3conc_62.6_i17,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,62.605,25.0,Histidine,6.0,35.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,2.310558958659844,2.286951617855641,2.286951617855641,2.084898871601554,1.6432558348025532,
389.0_p3conc_71.3_i18,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,71.2615,25.0,Histidine,6.0,35.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,2.5878967506807187,2.503375846197323,2.503375846197323,2.503375846197323,1.8075378925754897,
389.0_p3conc_81.1_i19,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,81.115,25.0,Histidine,6.0,35.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,2.92634196455495,2.92634196455495,2.92634196455495,2.784661147993308,2.1631262596253316,
389.0_p3conc_82.5_i20,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,82.5163,25.0,Histidine,6.0,35.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,3.1608105994796776,3.0127767949196884,3.0127767949196884,2.8429083202933905,2.140645935638665,
389.0_p3conc_92.3_i21,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,92.3309,25.0,Histidine,6.0,35.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,3.725767287827328,3.602765690532029,3.602765690532029,3.1036322185464593,2.507888908682604,
389.0_p3conc_105.1_i22,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,105.0976,25.0,Histidine,6.0,35.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,4.346751881200268,4.335635165836706,4.335635165836706,3.816624644865248,2.6740468671774886,
389.0_p3conc_113.1_i23,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,113.0931,25.0,Histidine,6.0,35.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,5.246551665309986,4.508250307037755,4.508250307037755,4.1310144490669325,3.149798527201551,
389.0_p3conc_119.6_i24,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,119.6297,25.0,Histidine,6.0,35.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,5.826663311152739,4.9742847566039305,4.9742847566039305,4.109874673569663,3.323781829164593,
389.0_p3conc_136.2_i25,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,136.1714,25.0,Histidine,6.0,35.0,none,0.0,none,0.0,none,0.0,none,0.0,1.4,1.5,7.0368091330500935,7.0368091330500935,6.988030548897317,5.949499610664154,4.083534312949736,
177.0_p3conc_1.4_i0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,1.381,27.5,Acetate,5.2,31.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,0.91,0.91,0.91,0.91,0.91,
177.0_p3conc_1.9_i1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,1.9071,27.5,Acetate,5.2,31.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,0.91,0.91,0.91,0.91,0.91,
177.0_p3conc_2.1_i2,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,2.0536,27.5,Acetate,5.2,31.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,0.9135140846267478,0.91,0.91,0.91,0.91,
177.0_p3conc_2.6_i3,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,2.6337,27.5,Acetate,5.2,31.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,0.972501520124655,0.9496796037250819,0.9211950235201813,0.9211950235201813,0.91,
177.0_p3conc_3.6_i4,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,3.6371,27.5,Acetate,5.2,31.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,0.9816120403503875,0.9311020740740272,0.91,0.91,0.91,
177.0_p3conc_4.2_i5,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,4.2172,27.5,Acetate,5.2,31.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,0.9214738447234512,0.9214738447234512,0.91,0.91,0.91,
177.0_p3conc_5.0_i6,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,5.0228,27.5,Acetate,5.2,31.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,0.91,0.91,0.91,0.91,0.91,
177.0_p3conc_6.9_i7,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,6.9365,27.5,Acetate,5.2,31.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,1.024486098381195,0.9939380638030232,0.9322556527586686,0.9150519519695673,0.9150519519695673,
177.0_p3conc_8.7_i8,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,8.6603,27.5,Acetate,5.2,31.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,1.0409040050045448,0.9927421820928723,0.9927421820928723,0.91,0.91,
177.0_p3conc_9.6_i9,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,9.5792,27.5,Acetate,5.2,31.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,0.91,0.91,0.91,0.91,0.91,
177.0_p3conc_13.2_i10,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,13.2288,27.5,Acetate,5.2,31.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,1.0317444146403931,0.91,0.91,0.91,0.91,
177.0_p3conc_17.8_i11,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,17.7845,27.5,Acetate,5.2,31.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,0.9640386296013097,0.9640386296013097,0.9424722175622556,0.9424722175622556,0.9424722175622556,
177.0_p3conc_18.3_i12,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,18.2688,27.5,Acetate,5.2,31.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,0.976710078912376,0.976710078912376,0.976710078912376,0.976710078912376,0.9496646664746357,
177.0_p3conc_25.2_i13,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,25.2289,27.5,Acetate,5.2,31.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,1.0756630066630188,1.0756630066630188,1.0132113128379017,0.9137318048554854,0.9137318048554854,
177.0_p3conc_34.8_i14,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,34.8409,27.5,Acetate,5.2,31.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,1.1045514430828443,1.1045514430828443,1.0894558393864289,1.0239483605785307,1.0239483605785307,
177.0_p3conc_36.5_i15,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,36.5217,27.5,Acetate,5.2,31.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,1.038485790801676,1.038485790801676,1.038485790801676,1.0354840447852298,0.9908004379120418,
177.0_p3conc_48.1_i16,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,48.1148,27.5,Acetate,5.2,31.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,1.143166852057951,1.143166852057951,1.143166852057951,1.126576861402423,1.043574057190906,
177.0_p3conc_66.4_i17,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,66.4459,27.5,Acetate,5.2,31.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,1.2567421237779086,1.2567421237779086,1.2567421237779086,1.1672500563317982,1.0746679528747691,
177.0_p3conc_83.4_i18,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,83.3793,27.5,Acetate,5.2,31.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,1.409724475974512,1.409724475974512,1.2748234150266207,1.2748234150266207,1.1028539936855772,
177.0_p3conc_91.8_i19,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,91.761,27.5,Acetate,5.2,31.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,1.4081002050580451,1.4081002050580451,1.4081002050580451,1.2964995272377235,1.2559486321287319,
177.0_p3conc_92.7_i20,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,92.6947,27.5,Acetate,5.2,31.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,1.4286841938636534,1.4205894702146333,1.4205894702146333,1.39375575263576,1.094697193855213,
177.0_p3conc_103.1_i21,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,103.0512,27.5,Acetate,5.2,31.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,1.6465809050425417,1.6465809050425417,1.4697588038706164,1.4304796488778029,1.2616341032659055,
177.0_p3conc_114.6_i22,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,114.5645,27.5,Acetate,5.2,31.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,1.6995315279560426,1.6995315279560426,1.6995315279560426,1.4518925097716924,1.2257517944872638,
177.0_p3conc_126.7_i23,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,126.7208,27.5,Acetate,5.2,31.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,1.7652871878944187,1.7652871878944187,1.7652871878944187,1.4958433603192054,1.1702944095874055,
177.0_p3conc_127.4_i24,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,127.3641,27.5,Acetate,5.2,31.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,1.964347285292373,1.8691685174086599,1.820754966160086,1.5836180864981135,1.391623807294613,
177.0_p3conc_141.6_i25,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,141.5937,27.5,Acetate,5.2,31.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,1.7643282339360877,1.7643282339360877,1.7643282339360877,1.650644418409373,1.3580878280258224,
177.0_p3conc_157.4_i26,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,157.4131,27.5,Acetate,5.2,31.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,2.2593881476850064,2.144328725164463,2.0128504703681145,1.6851533718198888,1.4380826131741604,
171.0_p3conc_1.4_i0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,1.4107,27.5,Acetate,5.4,40.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,0.9568789267411757,0.91,0.91,0.91,0.91,
171.0_p3conc_1.6_i1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,1.5731,27.5,Acetate,5.4,40.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,0.91,0.91,0.91,0.91,0.91,
171.0_p3conc_2.0_i2,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,1.9901,27.5,Acetate,5.4,40.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,0.9254979773119754,0.9254979773119754,0.91,0.91,0.91,
171.0_p3conc_2.5_i3,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,2.4747,27.5,Acetate,5.4,40.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,0.9172950508488937,0.91,0.91,0.91,0.91,
171.0_p3conc_2.8_i4,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,2.8074,27.5,Acetate,5.4,40.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,0.9207715516025194,0.9207715516025194,0.91,0.91,0.91,
171.0_p3conc_3.9_i5,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,3.8929,27.5,Acetate,5.4,40.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,0.9487307450477338,0.9439551641107207,0.9352673644997701,0.9195998025548501,0.91,
171.0_p3conc_4.0_i6,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,3.9604,27.5,Acetate,5.4,40.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,0.954877240302452,0.9318225267039408,0.9318225267039408,0.9318225267039408,0.9318225267039408,
171.0_p3conc_5.6_i7,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,5.5868,27.5,Acetate,5.4,40.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,0.9759334809816118,0.9544156946095027,0.9544156946095027,0.9544156946095027,0.9544156946095027,
171.0_p3conc_6.1_i8,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,6.124,27.5,Acetate,5.4,40.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,0.9772177404940358,0.91,0.91,0.91,0.91,
171.0_p3conc_7.9_i9,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,7.8814,27.5,Acetate,5.4,40.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,0.9770823751114521,0.949302335284282,0.949302335284282,0.9297372950093699,0.9297372950093699,
171.0_p3conc_9.6_i10,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,9.6338,27.5,Acetate,5.4,40.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,0.9737911345541727,0.9618025004674239,0.9380782406858071,0.9380782406858071,0.9380782406858071,
171.0_p3conc_11.1_i11,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,11.1182,27.5,Acetate,5.4,40.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,1.0091496231243267,0.9454575457590264,0.9207960468155839,0.9207960468155839,0.9207960468155839,
171.0_p3conc_15.2_i12,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,15.155,27.5,Acetate,5.4,40.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,0.9783174383522485,0.9783174383522485,0.9783174383522485,0.9783174383522485,0.9523889937311762,
171.0_p3conc_15.7_i13,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,15.6844,27.5,Acetate,5.4,40.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,0.9666294592159067,0.9666294592159067,0.9666294592159067,0.9666294592159067,0.9666294592159067,
171.0_p3conc_22.1_i14,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,22.1259,27.5,Acetate,5.4,40.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,0.9975589940758648,0.9975589940758648,0.9975589940758648,0.9975589940758648,0.9975589940758648,
171.0_p3conc_23.8_i15,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,23.8405,27.5,Acetate,5.4,40.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,1.0885713086080622,1.0885713086080622,1.0885713086080622,1.0583935478312008,0.9723822176310494,
171.0_p3conc_31.2_i16,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,31.2129,27.5,Acetate,5.4,40.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,1.181507156385895,1.181507156385895,1.181507156385895,1.0523086681749492,1.0310895845417194,
171.0_p3conc_37.5_i17,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,37.5038,27.5,Acetate,5.4,40.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,1.2646993169534622,1.2646993169534622,1.2393220734447419,1.2081427250006038,1.0336139703680796,
171.0_p3conc_44.0_i18,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,44.032,27.5,Acetate,5.4,40.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,1.4066222465718492,1.370477579920591,1.2306110696936408,1.1744599064762218,1.052895647864857,
171.0_p3conc_59.0_i19,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,58.9976,27.5,Acetate,5.4,40.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,1.532922156748021,1.4004452883871552,1.4004452883871552,1.4004452883871552,1.178452373765606,
